"","id","clee","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"12189",8353981,"31102315192000101000000000U8","FABRICA DE ROPA EXTERIOR DE TEJIDO DE PUNTO SIN NOMBRE","",315192,"Fabricación de ropa exterior de tejido de punto","0 a 5 personas","CALLE","47","CALLE","42","CALLE","46","CALLE","45",201,"","",NA,NA,"","COLONIA","VALLADOLID","","","",97780,31,"YUCATÁN       ",102,"Valladolid",1,"Valladolid","364",4,"9851037385","","","Fijo",20.68492315,-88.20231425,"2019-11"
"12190",9324141,"31079315229000264000018339S4","FABRICA DE ROPAS COPROTEX","CORPORATIVO PROFESIONAL TEXTIL S DE RL DE CV",315229,"Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","57","CALLE","30","CALLE","32","CALLE","59",0,"SN","",NA,NA,"","COLONIA","CENTRO","","","",NA,31,"YUCATÁN       ",79,"Tekax",1,"Tekax de Álvaro Obregón","557",19,"449992033961","ALMACEN.BODEGAJYG@HOTMAIL.COM","","Fijo",20.19690653,-89.27965655,"2020-11"
"12191",6414178,"31080315229001444001047129M9","FABRICA DE VESTIDOS MATEKSA","MANUFACTURERA TEKIT SA DE CV",315229,"Confección en serie de otra ropa exterior de materiales textiles","11 a 30 personas","CALLE","27","CALLE","22","CALLE","20","CALLE","29",NA,"SN","",NA,NA,"","SECTOR","TEKIT","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",5,"9994376020","","","Fijo",20.5328916,-89.33067691,"2010-07"
"12192",8454744,"31080315222004034000047129S0","FABRICA DE VESTIDOS MATEKSA","MANUFACTURERA TEKIT SA DE CV",315229,"Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","27","CALLE","22","CALLE","20","CALLE","25",NA,"SN","",NA,NA,"","SECTOR","TEKIT","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",17,"9994376020","","","Fijo",20.53301987,-89.33087102,"2019-11"
"12241",6988739,"31080315192000061000000000U2","FABRICACION DE PANTALONES SIN NOMBRE","",315192,"Fabricación de ropa exterior de tejido de punto","0 a 5 personas","CALLE","20","CALLE","21","CALLE","23","CALLE","22",0,"SN","",NA,0,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",6,"9971009751","","","Fijo",20.53500431,-89.32955948,"2019-11"
"12367",6964078,"31050315223001231000000000S6","FABRICACION DE ROPA","",315229,"Confección en serie de otra ropa exterior de materiales textiles","0 a 5 personas","CALLE","60","CALLE","75","CALLE","73","CALLE","62",0,"SN","",NA,0,"","COLONIA","MERIDA CENTRO","","","",97000,31,"YUCATÁN       ",50,"Mérida",1,"Mérida","614",24,"","","","Fijo",20.95836566,-89.62489631,"2019-11"
"12368",9364613,"31079315192000121000000000U6","FABRICACIÓN DE ROPA EXTERIOR DE TEJIDO DE PUNTO","",315192,"Fabricación de ropa exterior de tejido de punto","0 a 5 personas","CALLE","50","CALLE","33","CALLE","35","CALLE","50",NA,"SN","",NA,NA,"","COLONIA","PARAISO","","","",97970,31,"YUCATÁN       ",79,"Tekax",1,"Tekax de Álvaro Obregón","504",28,"9811307584","","","Fijo",20.21209955,-89.28355212,"2021-05"
"12369",8378379,"31096315192000081000000000U6","FABRICACIÓN DE ROPA EXTERIOR DE TEJIDO DE PUNTO","",315192,"Fabricación de ropa exterior de tejido de punto","0 a 5 personas","CALLE","39","CALLE","56","CALLE","60","CALLE","41",446,"","",NA,NA,"","COLONIA","SANTA MARIA","","","",97700,31,"YUCATÁN       ",96,"Tizimín",1,"Tizimín","11",7,"","","","Fijo",21.14943307,-88.15760406,"2019-11"
"12370",7990546,"31048315192000011000000000U4","FABRICACIÓN DE ROPA EXTERIOR DE TEJIDO DE PUNTO","",315192,"Fabricación de ropa exterior de tejido de punto","0 a 5 personas","CALLE","9","CALLE","24","CALLE","22","CALLE","11",0,"SN","",NA,0,"","LOCALIDAD","MAXCANU","","","",97800,31,"YUCATÁN       ",48,"Maxcanú",1,"Maxcanú","025A",35,"9971081186","","","Fijo",20.59396769,-90.00271446,"2019-11"
"12371",6964757,"31050315192000161000000000U3","FABRICACIÓN DE ROPA EXTERIOR DE TEJIDO DE PUNTO","",315192,"Fabricación de ropa exterior de tejido de punto","0 a 5 personas","CALLE","96B","CALLE","133A","CALLE","133","OTRO (ESPECIFIQUE)","MANZANA O EDIFICACIÓN CONTIGUA",0,"SN","",NA,0,"","COLONIA","EMILIANO ZAPATA SUR","","","",97297,31,"YUCATÁN       ",50,"Mérida",1,"Mérida","078A",22,"","","","Fijo",20.92845734,-89.65090481,"2019-11"
"12372",4558949,"31033315192000011000000000U6","FABRICACIÓN DE ROPA EXTERIOR DE TEJIDO DE PUNTO","",315192,"Fabricación de ropa exterior de tejido de punto","0 a 5 personas","CALLE","22","CALLE","21","CALLE","23","CALLE","20",NA,"SN","",NA,NA,"","COLONIA","LA FATIMA","","","",97830,31,"YUCATÁN       ",33,"Halachó",1,"Halachó","168",23,"","","","Fijo",20.4764474,-90.08424313,"2014-12"
"12405",4538673,"31050315229001451000000000U7","GERARDO TORRES Y COMPAÑIA","",315229,"Confección en serie de otra ropa exterior de materiales textiles","0 a 5 personas","CALLE","31","CALLE","10","CALLE","12","CALLE","29",87,"D","",NA,NA,"","COLONIA","MEXICO","","","",97125,31,"YUCATÁN       ",50,"Mérida",1,"Mérida","2362",13,"9993052957","","","Fijo",20.9974251,-89.60779969,"2014-12"
"12414",8060619,"31050315229001861000000000M7","GRUPO CEES","GRUPO CEES SC DE RL DE CV",315229,"Confección en serie de otra ropa exterior de materiales textiles","0 a 5 personas","CALLE","11A","AVENIDA","TECNOLOGICO (60)","CALLE","38A","CALLE","11",329,"","",NA,NA,"","FRACCIONAMIENTO","DEL NORTE","","","",97120,31,"YUCATÁN       ",50,"Mérida",1,"Mérida","1472",43,"9994060773","","WWW.GRUPOCEES.COM","Fijo",21.00795611,-89.62281462,"2019-11"
"12417",4521863,"31050315229001164000000000U6","GRUPO KAGE DEL SURESTE","GRUPO KAGE DEL SURESTE S DE RL DE CV",315229,"Confección en serie de otra ropa exterior de materiales textiles","11 a 30 personas","CALLE","60","CALLE","49","CALLE","47","CALLE","58",434,"","",NA,NA,"","COLONIA","MERIDA CENTRO","","","",97000,31,"YUCATÁN       ",50,"Mérida",1,"Mérida","455",33,"9999239996","VENTAS@SALMA.MX","WWW.SALMAVALLERODO.MX","Fijo",20.97457717,-89.62168505,"2014-12"
"12449",8560597,"31050315229001832000000000U8","HADAD MODA Y DISEÑO","",315229,"Confección en serie de otra ropa exterior de materiales textiles","6 a 10 personas","CALLE","36","CALLE","63","CALLE","61","CALLE","38",NA,"SN","",NA,NA,"","CIUDAD","CENTRO","","","",97000,31,"YUCATÁN       ",50,"Mérida",1,"Mérida","053A",20,"","","","Fijo",20.96424119,-89.60808643,"2019-11"
"13250",7688677,"31050315192000171000000000U2","HIPIL BLUSA YUCATECA","",315192,"Fabricación de ropa exterior de tejido de punto","0 a 5 personas","CALLE","8 (22)","CALLE","7","CALLE","5","CALLE","20",93,"","",NA,NA,"","COLONIA","SAN ANTONIO CINTA","","","",97139,31,"YUCATÁN       ",50,"Mérida",1,"Mérida","4617",24,"","","","Fijo",21.00810219,-89.60269154,"2019-11"
"13272",7688663,"31050315229001971000000000U4","HIPILITOS","",315229,"Confección en serie de otra ropa exterior de materiales textiles","0 a 5 personas","AVENIDA","20","CALLE","3","CALLE","5","CALLE","18",46,"A","",NA,NA,"","COLONIA","MEXICO NORTE","","","",97128,31,"YUCATÁN       ",50,"Mérida",1,"Mérida","4848",21,"9991118316","ABRAHAPAOLA@GMAI.COM","","Fijo",21.00948718,-89.60920323,"2019-11"
"13280",6376267,"31102315192000027000012831M5","HONG HO MEXICO","HONG HO MEXICO SA DE CV",315229,"Confección en serie de otra ropa exterior de materiales textiles","251 y más personas","CARRETERA","NINGUNO","OTRO (ESPECIFIQUE)","5","OTRO (ESPECIFIQUE)","99","OTRO (ESPECIFIQUE)","MANZANA 800",5539,"","",NA,0,"","PARQUE INDUSTRIAL","COPROVALSA","","","",97780,31,"YUCATÁN       ",102,"Valladolid",1,"Valladolid","345",46,"","MARIA.ELENA@HONHO.COM","","Fijo",20.68419213,-88.23473889,"2010-07"
"13281",6415190,"31085315192000036000012831S3","HONG HO MEXICO SUC. TEMOZON","HONG HO MEXICO SA DE CV",315229,"Confección en serie de otra ropa exterior de materiales textiles","51 a 100 personas","CALLE","6A","CALLE","17","CALLE","19","CALLE","6",999,"","",NA,0,"","COLONIA","SANTA CLARA","","","",97740,31,"YUCATÁN       ",85,"Temozón",1,"Temozón","215",23,"","MARIA.ELENA@HONGHO.COM","","Fijo",20.79926198,-88.19899867,"2010-07"
"13493",8353606,"31084315192000011000000000U9","HURDIDO DE HAMACA","",315192,"Fabricación de ropa exterior de tejido de punto","0 a 5 personas","CALLE","26","CALLE","29","CALLE","27","CALLE","24",84,"A","",NA,0,"","LOCALIDAD","TEMAX","","","",97510,31,"YUCATÁN       ",84,"Temax",1,"Temax","010A",1,"9911092904","","","Fijo",21.15439971,-88.93657358,"2019-11"
"14487",6466635,"31050315229001701001000000U5","INDUSTRIAS OXFORD DE MÉXICO","INDUSTRIAS OXFORD DE MERIDA SA DE CV",315229,"Confección en serie de otra ropa exterior de materiales textiles","251 y más personas","CALLE","60 DIAGONAL","CALLE","NINGUNO","CALLE","59","CALLE","NINGUNO",0,"SN","",NA,0,"","PARQUE INDUSTRIAL","YUCATAN","OTRO CONGLOMERADO","YUCATAN","",97300,31,"YUCATÁN       ",50,"Mérida",1,"Mérida","6242",5,"","MHERRERA@LANIERCLOTHES.COM","","Fijo",21.07137886,-89.63589842,"2010-07"
"14496",7698749,"31085315192000061000000000U1","ITZAMARAY VENTA ROPA ARTESANAL","",315192,"Fabricación de ropa exterior de tejido de punto","0 a 5 personas","CALLE","10A","CALLE","13","CALLE","11","CALLE","12",NA,"SN","MERCADO PUBLICO",17,NA,"","COLONIA","CENTRO","MERCADO PUBLICO","ANTELMO FERNANDEZ","SN",97740,31,"YUCATÁN       ",85,"Temozón",1,"Temozón","215",6,"9851162044","","","Fijo",20.8032475,-88.20130508,"2019-11"
"14506",6376268,"31093315229000057000000000U3","JERZEES YUCATAN","JERZEES YUCATAN SA DE CV",315229,"Confección en serie de otra ropa exterior de materiales textiles","251 y más personas","CALLE","CARRETERA MERIDA TIXCOCOB KILOMETRO 18000","CALLE","25","CALLE","31","CALLE","29",0,"DOMICILIO CONOCIDO","",NA,NA,"","COLONIA","NINGUNO","","","",97470,31,"YUCATÁN       ",93,"Tixkokob",1,"Tixkokob","166",19,"","","","Fijo",20.99694361,-89.40482112,"2010-07"
"14513",4498092,"31102315229000051000000000U5","KAITY","",315229,"Confección en serie de otra ropa exterior de materiales textiles","0 a 5 personas","CALLE","39","CALLE","42","PRIVADA","BAZAR ROSARIO","CALLE","41",NA,"SN","",NA,NA,"","COLONIA","CENTRO","","","",97780,31,"YUCATÁN       ",102,"Valladolid",1,"Valladolid","364",20,"","","","Fijo",20.69071439,-88.20259831,"2010-07"
"14567",8353290,"31050315229001951000051728M6","LA TROUPE","CONTEILUM SA DE CV",315229,"Confección en serie de otra ropa exterior de materiales textiles","0 a 5 personas","AVENIDA","PASEO DE MONTEJO (56A)","CALLE","45","CALLE","47","CALLE","56",498,"","",NA,NA,"","COLONIA","LOS CUPULES","","","",97000,31,"YUCATÁN       ",50,"Mérida",1,"Mérida","5225",27,"9994501354","LATROUPETIENDADELUXE@GMAIL.COM","WWW.LATROUPE.COM.MX","Fijo",20.97621466,-89.61926091,"2019-11"
"14605",8590424,"31048315229000066000000000U8","M Y L SUPPLY CHAIN","M Y L SUPPLY CHAIN SA DE CV",315229,"Confección en serie de otra ropa exterior de materiales textiles","101 a 250 personas","CALLE","19","CALLE","12","CALLE","14","CALLE","NINGUNO",0,"SN","",NA,NA,"","PUEBLO","MAXCANU","","","",97800,31,"YUCATÁN       ",48,"Maxcanú",1,"Maxcanú","245",21,"","","","Fijo",20.5852758,-89.99126127,"2019-11"
"14606",8397867,"31026315229000086000000000S2","M&L SUPPLY CHAIN","M&L SUPPLY CHAIN SA DE CV",315229,"Confección en serie de otra ropa exterior de materiales textiles","101 a 250 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",NA,"SN","",NA,NA,"","PUEBLO","DZEMUL","","","",97404,31,"YUCATÁN       ",26,"Dzemul",1,"Dzemul","106",3,"9818216000","","","Fijo",21.22090795,-89.30850835,"2019-11"
"14620",8377600,"31096315192000071000000000U7","MANUALIDADES DE TEJIDO","",315192,"Fabricación de ropa exterior de tejido de punto","0 a 5 personas","CALLE","79","CALLE","54D","CALLE","54B","CALLE","77",NA,"SN","",NA,NA,"","COLONIA","SANTA ROSA DE LIMA","","","",97700,31,"YUCATÁN       ",96,"Tizimín",1,"Tizimín","967",10,"","","","Fijo",21.12959977,-88.16270167,"2019-11"
"14622",7302472,"31050315192000122000000000U5","MANUFACTURA DE ROPA MARIA MARIA","",315192,"Fabricación de ropa exterior de tejido de punto","6 a 10 personas","CALLE","10","CALLE","37 DIAGONAL","CALLE","20","CALLE","8A",0,"SN","",NA,0,"","FRACCIONAMIENTO","PEDREGALES DE TANLUM","","","",97210,31,"YUCATÁN       ",50,"Mérida",1,"Mérida","249A",29,"","INFO@MARIMARIA.COM.MX","MARIAMARIA.COM.MX","Fijo",20.99949133,-89.62788957,"2019-11"
"14624",8869955,"31084315192000024000037365M2","MANUFACTURA TEMAX","MANUFACTURERA TEMAX SA DE CV",315192,"Fabricación de ropa exterior de tejido de punto","31 a 50 personas","CALLE","33","CALLE","34","CALLE","36","CALLE","35",1598,"","",NA,NA,"","COLONIA","CENTRO","","","",97510,31,"YUCATÁN       ",84,"Temax",1,"Temax","82",9,"","RZAVALA@MATESAYUC.COM.MX","WWW.ABITO.COM.MX","Fijo",21.15099694,-88.94263049,"2019-11"
"14625",6742598,"31084315229000056000037365S4","MANUFACTURA TEMAX","MANUFACTURERA TEMAX SA DE CV",315229,"Confección en serie de otra ropa exterior de materiales textiles","101 a 250 personas","CALLE","Ninguno","CALLE","31","CALLE","31A","CALLE","29",0,"SN","",NA,0,"","PUEBLO","TEMAX","","","",97510,31,"YUCATÁN       ",84,"Temax",1,"Temax","010A",22,"","","","Fijo",21.15268713,-88.92556431,"2016-10"
"14629",6415757,"31059315229000051000013137S7","MANUFACTURERA LEE DE MÉXICO S DE RL DE CV","MANUFACTURERA LEE DE MEXICO S DE RL DE CV",315229,"Confección en serie de otra ropa exterior de materiales textiles","0 a 5 personas","CALLE","82","CALLE","80","OTRO (ESPECIFIQUE)","82","CALLE","35",0,"SN","",NA,0,"","COLONIA","CENTRO","","","",97320,31,"YUCATÁN       ",59,"Progreso",1,"Progreso","465",8,"","AARON_MORALES@VFC.COM","WWW.VFC.COM","Fijo",21.28620789,-89.66468834,"2010-07"
"14630",6413184,"31002315229000077000013137M2","MANUFACTURERA LEE DE MEXICO S DE RL DE CV","MANUFACTURERA LEE DE MEXICO S DE RL DE CV",315229,"Confección en serie de otra ropa exterior de materiales textiles","251 y más personas","CALLE","21","CALLE","SIN REFERENCIA","CALLE","15","CALLE","SIN REFERENCIA",2287,"","",NA,0,"","COLONIA","ACANCEH","","","",97380,31,"YUCATÁN       ",2,"Acanceh",1,"Acanceh","72",11,"","AARON_MORALES@VFC.COM","WWW.VFC.COM","Fijo",20.8257177,-89.46764685,"2010-07"
"14631",6414509,"31079315229000247000013137S9","MANUFACTURERA LEE DE MÉXICO TEKAX","MANUFACTURERA LEE DE MEXICO S DE RL DE CV",315229,"Confección en serie de otra ropa exterior de materiales textiles","251 y más personas","CALLE","57","CALLE","18","CALLE","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO",2272,"","",NA,0,"","COLONIA","TEKAX","","","",97970,31,"YUCATÁN       ",79,"Tekax",1,"Tekax de Álvaro Obregón","580",10,"","AARON_MORALES@VFC.COM","WWW.VFC.COM","Fijo",20.18912763,-89.26954349,"2010-07"
"14632",6466523,"31084315229000043001000000S2","MANUFACTURERA TEMAX","MANUFACTURA Y LOGISTICA PARE SA DE CV",315229,"Confección en serie de otra ropa exterior de materiales textiles","31 a 50 personas","CALLE","33","CALLE","36","CALLE","34","CALLE","35",NA,"SN","",NA,NA,"","COLONIA","TEMAX","","","",97510,31,"YUCATÁN       ",84,"Temax",1,"Temax","82",9,"9919120000","","","Fijo",21.15095317,-88.94204331,"2010-07"
"14737",4569685,"31046315229000231000000000U2","MAQUILA DE CAMISAS SIN NOMBRE","",315229,"Confección en serie de otra ropa exterior de materiales textiles","0 a 5 personas","CALLE","31","CALLE","NINGUNO","CALLE","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO",0,"SN","",NA,0,"","PUEBLO","MAMA","","","",97900,31,"YUCATÁN       ",46,"Mama",1,"Mama","58",38,"","","","Fijo",20.47352266,-89.36045986,"2010-07"
"14739",4493976,"31015315229000041000000000U0","MAQUILA DE COSTURA DE PRENDAS DE VESTIR","",315229,"Confección en serie de otra ropa exterior de materiales textiles","6 a 10 personas","CALLE","14","CALLE","21","CALLE","23","CALLE","12",NA,"SN","",NA,NA,"","COLONIA","CENTRO","","","",97577,31,"YUCATÁN       ",15,"Cuzamá",1,"Cuzamá","47",15,"9996439931","","","Fijo",20.73773865,-89.31680446,"2010-07"
"14816",4569757,"31080812210000143010000000U6","MAQUILA DE OJAL Y BOTON SIN NOMBRE","",315229,"Confección en serie de otra ropa exterior de materiales textiles","0 a 5 personas","CALLE","25","CALLE","32","CALLE","30","CALLE","23",NA,"SN","",NA,NA,"","SECTOR","SAN JUAN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",2,"9999900267","","","Fijo",20.53415342,-89.33499392,"2010-07"
"14817",9352999,"31080315229001951000000000U3","MAQUILA DE OJAL Y BOTON SIN NOMBRE","",315229,"Confección en serie de otra ropa exterior de materiales textiles","0 a 5 personas","CALLE","36","CALLE","25","CALLE","23","CALLE","38",NA,"SN","",NA,NA,"","COLONIA","SAN JUAN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",18,"9971414062","","","Fijo",20.5349746,-89.33904128,"2021-05"
"14818",6988445,"31046315223000041000000000U8","MAQUILA DE PANTALON","",315229,"Confección en serie de otra ropa exterior de materiales textiles","0 a 5 personas","CALLE","34","CALLE","23","CALLE","21","CALLE","32",NA,"SN","",NA,NA,"","PUEBLO","MAMA","","","",97900,31,"YUCATÁN       ",46,"Mama",1,"Mama","39",5,"9971113345","","","Fijo",20.48002521,-89.36807125,"2019-11"
"14819",6988482,"31046315223000061000000000U6","MAQUILA DE PANTALONES SIN NOMBRE","",315229,"Confección en serie de otra ropa exterior de materiales textiles","0 a 5 personas","CALLE","NINGUNO","CALLE","21","CALLE","38","CALLE","23",NA,"SN","",NA,NA,"","PUEBLO","MAMA","","","",97900,31,"YUCATÁN       ",46,"Mama",1,"Mama","39",25,"","","","Fijo",20.48111725,-89.37007582,"2019-11"
"14820",6988446,"31046315223000051000000000U7","MAQUILA DE PANTALONES SIN NOMBRE","",315229,"Confección en serie de otra ropa exterior de materiales textiles","0 a 5 personas","CALLE","21","CALLE","40","CALLE","NINGUNO","CALLE","23",NA,"SN","",NA,NA,"","PUEBLO","MAMA","","","",97900,31,"YUCATÁN       ",46,"Mama",1,"Mama","39",25,"9971240014","","","Fijo",20.48224762,-89.37062347,"2019-11"
"14821",4569671,"31046315229000111000000000U6","MAQUILA DE PANTALONES SIN NOMBRE","",315229,"Confección en serie de otra ropa exterior de materiales textiles","0 a 5 personas","CALLE","24","CALLE","29","CALLE","31","CALLE","26",0,"SN","",NA,0,"","PUEBLO","MAMA","","","",97900,31,"YUCATÁN       ",46,"Mama",1,"Mama","58",26,"","","","Fijo",20.47496929,-89.36458973,"2010-07"
