"","id","clee","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"3213",4556462,"31080315222002791000000000U7","ARMADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","27","CALLE","14","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","29",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",19,"","","","Fijo",20.53373614,-89.32196281,"2014-12"
"3214",6989127,"31080315222006161000000000U9","ARMADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","18A","CALLE","18","CALLE","20","CALLE","31",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",1,"","","","Fijo",20.5316219,-89.32998956,"2019-11"
"3215",6989005,"31080315222005781000000000U5","ARMADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","16","CALLE","29","CALLE","27","CALLE","18",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",7,"","","","Fijo",20.53193717,-89.32819054,"2019-11"
"3216",4556469,"31080315222002991000000000U3","ARMADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","18A","CALLE","28","CALLE","14","CALLE","28",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",21,"9997486481","","","Fijo",20.52896277,-89.32617285,"2014-12"
"3217",6989066,"31080315222005931000000000U6","ARMADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","16","CALLE","29","CALLE","27","CALLE","27",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",8,"","","","Fijo",20.53228903,-89.32812049,"2019-11"
"3218",4556590,"31080315222002371000000000U8","ARMADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","30","CALLE","31","CALLE","29","CALLE","26",NA,"SN","",NA,NA,"","SECTOR","SAN JUAN","","","",97580,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",13,"","","","Fijo",20.53263691,-89.33490011,"2014-12"
"3219",4556481,"31080315222003021000000000U8","ARMADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","18A","CERRADA","NINGUNO","CALLE","16","CALLE","16",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",2,"","","","Fijo",20.53049882,-89.32871308,"2014-12"
"3220",4556530,"31080315222002651000000000U3","ARMADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","23","CALLE","22","CALLE","20","CALLE","21",0,"SN","",NA,0,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",6,"","","","Fijo",20.53455684,-89.32972158,"2014-12"
"3221",6989131,"31080315222006191000000000U6","ARMADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","16","CALLE","29","CALLE","18A","CALLE","18",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",2,"","","","Fijo",20.53095254,-89.3279686,"2019-11"
"3222",4570601,"31080315222002631000000000U5","ARMADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","29","CALLE","18","CALLE","16","CALLE","18A",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",2,"9971148825","","","Fijo",20.53178971,-89.32874733,"2010-07"
"3223",6989129,"31080315222006171000000000U8","ARMADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","18","CALLE","18A","CALLE","31","CALLE","20",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",1,"","","","Fijo",20.5306249,-89.32911967,"2019-11"
"3224",4570084,"31080315222001651000000000U4","ARMADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","18","CALLE","23","CALLE","27","CALLE","16",0,"SN","",NA,0,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",14,"9971229438","","","Fijo",20.53384949,-89.32855693,"2010-07"
"3225",4570077,"31080315222000671000000000U3","ARMADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","27","CALLE","16","CALLE","18","CALLE","23",0,"SN","",NA,0,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",14,"","","","Fijo",20.53280111,-89.3277761,"2010-07"
"3226",4570777,"31080315222000011000000000U2","ARMADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","20","CALLE","21","CALLE","23","CALLE","22",0,"SN","",NA,0,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",6,"","","","Fijo",20.53504812,-89.32955076,"2014-12"
"3227",4570066,"31080315225000101000000000U4","ARMADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","21","CALLE","20","CALLE","18","CALLE","23",0,"SN","",NA,0,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","115",5,"","","","Fijo",20.5353276,-89.32935942,"2010-07"
"3228",4556476,"31080315225000511010000000U4","ARMADORA DE GUAYABERAS Y CAMISAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","29","CALLE","18","CALLE","16","CALLE","18A",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",2,"9971287976","","","Fijo",20.53176851,-89.3286102,"2014-12"
"3234",4569489,"31080315222003831000000000U0","ARMADORA DE PRENAS DE VESTIR","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","17","CALLE","36","CALLE","38","CALLE","13",0,"SN","",NA,0,"","COLONIA","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","98",15,"","","","Fijo",20.53947733,-89.33840161,"2010-07"
"3235",4569502,"31080315222000321000000000U5","ARMADORA DE PRENAS DE VESTIR","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","42","CALLE","13","CALLE","17","CALLE","NINGUNO",0,"SN","",NA,0,"","BARRIO","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","98",33,"","","","Fijo",20.54100755,-89.34058087,"2010-07"
"3237",4569481,"31080315222000531000000000U9","ARMADORA DE PRENAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","34","CALLE","17","CALLE","13","CALLE","36",0,"SN","",NA,0,"","COLONIA","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","98",6,"","","","Fijo",20.53992451,-89.33668696,"2010-07"
"3239",4556247,"31080315222002831000000000U1","ARMADORA DE PRENDAS DE VESTIR","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","NINGUNO","CALLE","13","CALLE","17","CALLE","42",0,"SN","",NA,0,"","BARRIO","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","98",33,"","","","Fijo",20.54109129,-89.34178646,"2014-12"
"3240",4569819,"31080315222000461000000000U9","ARMADORA DE PRENDAS DE VESTIR","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","27","CALLE","34","CALLE","32A","CALLE","23",NA,"SN","",NA,NA,"","SECTOR","SAN JUAN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",1,"","","","Fijo",20.53436713,-89.33749049,"2010-07"
"3246",4556221,"31080315222002531000000000U7","ARMADORA DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","28","CALLE","13","CALLE","11","CALLE","13",NA,"SN","",NA,NA,"","COLONIA","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","98",16,"9991004829","","","Fijo",20.54147873,-89.33657098,"2014-12"
"3254",4556403,"31080315222003311000000000U3","ARMADORA DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","23","CALLE","28","CALLE","30","CALLE","25",NA,"SN","",NA,NA,"","SECTOR","CENTRO","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",11,"","","","Fijo",20.53525139,-89.33413356,"2014-12"
"3258",4569477,"31080315222000501000000000U2","ARMADORA DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","28","CALLE","15","CALLE","13","CALLE","26A",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","98",9,"","","","Fijo",20.54035808,-89.33575861,"2010-07"
"3279",4569166,"31046315222000011000000000U3","ARMADORA DE ROPA SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","17","CALLE","30","CALLE","MONTE","OTRO (ESPECIFIQUE)","MONTE",0,"SN","",NA,0,"","PUEBLO","MAMA","","","",97900,31,"YUCATÁN       ",46,"Mama",1,"Mama","39",33,"","","","Fijo",20.48203778,-89.3660734,"2010-07"
"3422",6280525,"31080315222002331000000000S2","BODEGA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","26","CALLE","29","CALLE","27","CALLE","24",NA,"SN","",NA,NA,"","SECTOR","CENTRO","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",25,"9971022400","","","Fijo",20.53344588,-89.33326138,"2010-07"
"4543",4569454,"31080315222002881000000000U6","BORDADO DE GAUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","11","CALLE","24","CALLE","NINGUNO","CALLE","NINGUNO",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","98",23,"","","","Fijo",20.54191673,-89.33131445,"2010-07"
"4549",4570806,"31080314991000351010000000U3","BORDADO DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","22","CALLE","31","CALLE","33","CALLE","24",NA,"SN","",NA,NA,"","SECTOR","SAN RAFAEL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",13,"","","","Fijo",20.53073806,-89.33150072,"2010-07"
"4557",8527980,"31024315222000041000000000U7","BORDADO DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","28A","CALLE","19","CALLE","17","CALLE","30",NA,"SN","",NA,NA,"","MANZANA","5","","","",97904,31,"YUCATÁN       ",24,"Chumayel",1,"Chumayel","50",5,"","","","Fijo",20.43742653,-89.29984365,"2019-11"
"6729",6989253,"31080315222006511000000000U5","BORDADORA DE GAUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","42","CALLE","21","CALLE","17","CALLE","NINGUNO",0,"SN","",NA,0,"","COLONIA","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","98",32,"9971056018","","","Fijo",20.54019171,-89.34106349,"2019-11"
"6730",4569114,"31080315229001111000000000U4","BORDADORA DE GAUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","17","CALLE","28","CALLE","26","CALLE","15",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","98",10,"","","","Fijo",20.53871306,-89.33387949,"2010-07"
"6733",4569780,"31080315222001421000000000U2","BORDADORA DE GUAYABERA SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","29","CALLE","30","CALLE","32","CALLE","25",NA,"SN","",NA,NA,"","SECTOR","SAN JUAN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",3,"","","","Fijo",20.53305981,-89.33520649,"2010-07"
"6743",4570569,"31080314991000561000000000U7","BORDADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","18A","CALLE","18","CALLE","29","CALLE","29",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",26,"","","","Fijo",20.53144648,-89.32981661,"2010-07"
"6745",6989405,"31080315222006891000000000U1","BORDADORA DE GUAYAVERA","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","30","CALLE","21","CALLE","23","CALLE","32",0,"SN","",NA,0,"","SECTOR","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",9,"","","","Fijo",20.53576366,-89.33458546,"2019-11"
"6746",4556322,"31080314991001571010000000U5","BORDADORA DE GUAYAVERA SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","36","CALLE","21","CALLE","23","CALLE","38",0,"SN","",NA,0,"","SECTOR","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",19,"9971002101","","","Fijo",20.5367229,-89.33860932,"2014-12"
"7256",4570632,"31080461110000271010000000U1","BOUTIQUE Y ROPA TIPICA D PADRON","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","31","CALLE","22","CALLE","24","CALLE","33",NA,"SN","",NA,NA,"","SECTOR","SAN RAFAEL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",13,"9971228542","","","Fijo",20.53119437,-89.33180708,"2010-07"
"7320",9129037,"31096315222000051000000000U4","CAMISERIA DE DON JOSE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","33","CALLE","52","CALLE","52A","CALLE","31",409,"","",NA,0,"","COLONIA","SANTA RITA","","","",97700,31,"YUCATÁN       ",96,"Tizimín",1,"Tizimín","897",29,"9861147833","","","Fijo",21.15368996,-88.15239044,"2019-11"
"7321",4583963,"31023315222000033000000000U6","CAMISERIAS CAB DE MEXICO","CAMISERIAS CAB DE MEXICO SA DE CV",315222,"Confección en serie de camisas","6 a 10 personas","CALLE","CALLE 9","CALLE","28A","CALLE","28","CALLE","15",63,"","",NA,NA,"","COLONIA","CHOCHOLA","","","",97816,31,"YUCATÁN       ",23,"Chocholá",1,"Chocholá","72",7,"9999277064","","","Fijo",20.75802595,-89.83416308,"2010-07"
"7326",8060584,"31050315222000381000000000U2","CARIBERAS","",315222,"Confección en serie de camisas","0 a 5 personas","AVENIDA","49","CALLE","38","CALLE","36","CALLE","47",265,"","",NA,NA,"","COLONIA","BENITO JUAREZ NORTE","","","",97119,31,"YUCATÁN       ",50,"Mérida",1,"Mérida","1576",28,"","CBURGOSVAZQUEZ@HOTMAIL.COM","","Fijo",21.02150058,-89.60960223,"2019-11"
"7396",6989073,"31080315222005991000000000U0","CERRADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","28","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","14","CALLE","29",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",20,"","","","Fijo",20.52966062,-89.3259442,"2019-11"
"7397",8379181,"31080315222004501000000000U8","CERRADORA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","27","CALLE","14","CALLE","16","CALLE","29",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",8,"9971299783","","","Fijo",20.53273114,-89.32772751,"2019-11"
"7399",4570561,"31080315222001191000000000U1","CERRADORA DE PRENDAS DE VESTIR SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","31","CALLE","18","CALLE","20","CALLE","18A",NA,"SN","",NA,NA,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",1,"9994586064","","","Fijo",20.53070973,-89.33017442,"2010-07"
"7453",4569574,"31046315229000431011000000U8","CONFECCION DE CAMISAS SIN NOMBRE","",315222,"Confección en serie de camisas","6 a 10 personas","CALLE","27","CALLE","34","CALLE","32","CALLE","25",NA,"SN","",NA,NA,"","PUEBLO","MAMA","","","",97900,31,"YUCATÁN       ",46,"Mama",1,"Mama","58",7,"9971138470","","","Fijo",20.47757119,-89.36841923,"2010-07"
"7454",8527926,"31046315222000091000000000U5","CONFECCION DE CAMISAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","31","CALLE","28","CALLE","26","CALLE","29",NA,"SN","",NA,NA,"","PUEBLO","MAMA","","","",97900,31,"YUCATÁN       ",46,"Mama",1,"Mama","58",11,"","","","Fijo",20.47497255,-89.36583579,"2019-11"
"7458",4570475,"31080315225000342000000000U4","CONFECCION DE GUAYABERAS","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","22","CALLE","25","CALLE","27","CALLE","24",0,"SN","",NA,0,"","SECTOR","SAN CRISTOBAL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",16,"","","","Fijo",20.5337251,-89.33112091,"2010-07"
"7459",6989139,"31080315222006221000000000U1","CONFECCION DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","33","CALLE","26","CALLE","24","CALLE","31",NA,"SN","",NA,NA,"","SECTOR","SAN RAFAEL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",23,"9971252353","","","Fijo",20.53036143,-89.33380536,"2019-11"
"7460",6989409,"31080315222006901000000000U8","CONFECCION DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","NINGUNO","CALLE","26","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","22",NA,"SN","",NA,NA,"","COLONIA","SAN RAFAEL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",12,"","","","Fijo",20.52740545,-89.33577384,"2019-11"
"7461",4569606,"31046315229000061000000000U3","CONFECCION DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","29","CALLE","34","CALLE","36","CALLE","31",NA,"SN","",NA,NA,"","PUEBLO","MAMA","","","",97900,31,"YUCATÁN       ",46,"Mama",1,"Mama","58",17,"","","","Fijo",20.47694279,-89.36991707,"2010-07"
"7462",4556622,"31080315225000671010000000U6","CONFECCION DE GUAYAGERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","26","CALLE","NINGUNO","CERRADA","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO",NA,"SN","",NA,NA,"","COLONIA","SAN RAFAEL","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",12,"","","","Fijo",20.52813219,-89.33557133,"2014-12"
"7463",6988353,"31080315222004712000000000U1","CONFECCION DE GUAYAVERAS","",315222,"Confección en serie de camisas","6 a 10 personas","CALLE","32","CALLE","23","CALLE","21","CALLE","34",0,"SN","",NA,0,"","SECTOR","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",8,"9971247465","","","Fijo",20.53603728,-89.33582056,"2019-11"
"7565",7515239,"31050315222000401000000000U8","CONFECCION DE ROPA","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","126","CALLE","61A","CALLE","61","CALLE","122A",1004,"","",NA,NA,"","COLONIA","XBECH","","","",97246,31,"YUCATÁN       ",50,"Mérida",1,"Mérida","4161",20,"","","","Fijo",20.96542754,-89.66813996,"2019-11"
"7575",4556726,"31046314992002781010000000U8","CONFECCION DE ROPA SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","30","CALLE","NINGUNO","CALLE","33","CALLE","28",NA,"SN","",NA,NA,"","PUEBLO","MAMA","","","",97900,31,"YUCATÁN       ",46,"Mama",1,"Mama","58",21,"9971231845","","","Fijo",20.47287155,-89.36798288,"2014-12"
"7614",4569424,"31080315222001771000000000U0","CONFECCIÓN EN SERIE DE CAMISAS","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","34","CALLE","23","CALLE","21","CALLE","32",0,"SN","",NA,0,"","SECTOR","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",8,"9971186764","","","Fijo",20.53707901,-89.33727657,"2010-07"
"7615",4569650,"31080811499000091010000000U7","CONFECCIÓN EN SERIE DE CAMISAS","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","30","CALLE","21","CALLE","23","CALLE","32",0,"SN","",NA,0,"","SECTOR","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",9,"","","","Fijo",20.53594545,-89.3345772,"2010-07"
"7616",4569460,"31080315222003441000000000U8","CONFECCIÓN EN SERIE DE CAMISAS","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","24","CALLE","15","CALLE","13","CALLE","26",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","98",25,"9971455431","","","Fijo",20.54029236,-89.33118074,"2010-07"
"7617",4569462,"31080315222001711000000000U6","CONFECCIÓN EN SERIE DE CAMISAS","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","26","CALLE","15","CALLE","13","CALLE","24",NA,"SN","",NA,NA,"","COLONIA","MEJORADA","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","98",25,"","","","Fijo",20.54017878,-89.33233219,"2010-07"
"7618",8397573,"31080315222004641000000000U2","CONFECCIÓN EN SERIE DE CAMISAS","CONFECCION DE CAMISAS Y PANTALONES SIN NOMBRE ",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","20","CALLE","25","CALLE","27","CALLE","18",0,"SN","",NA,0,"","SECTOR","TEKIT","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",18,"","","","Fijo",20.53331307,-89.32987201,"2019-11"
"7619",8397572,"31080315222004631000000000U3","CONFECCIÓN EN SERIE DE CAMISAS","ARMADOR DE GUAYABERA SIN NOMBRE ",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","27","CALLE","18","CALLE","20","CALLE","25",0,"SN","",NA,0,"","SECTOR","TEKIT","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","012A",18,"","","","Fijo",20.53267751,-89.32944228,"2019-11"
"7795",9033892,"31040315222000111000000000U4","CONFECCIONES D IZO","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","22","CALLE","25","CALLE","23","CALLE","20",52,"","",NA,0,"","PUEBLO","KIMBILA","","","",97555,31,"YUCATÁN       ",40,"Izamal",41,"Kimbilá","105",18,"","","","Fijo",20.93254021,-89.12595599,"2019-11"
"7868",9336336,"31080315222007281000000000U4","CORTE Y CONFECCION DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","44","CALLE","21","CALLE","NINGUNO","CALLE","40",NA,"SN","",NA,NA,"","COLONIA","SAN MARTIN","","","",NA,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",33,"9992613911","","","Fijo",20.53965146,-89.34186383,"2021-05"
"7956",6988357,"31080315222004721000000000U2","COSTURA DE CAMISAS DE VESTIR","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","34","CALLE","23","CALLE","21","CALLE","32",0,"SN","",NA,0,"","SECTOR","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",8,"9971241758","","","Fijo",20.5367738,-89.33736269,"2019-11"
"7957",6988613,"31046315222000211000000000U9","COSTURA DE CAMISAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","40","CALLE","29","CALLE","25","CALLE","NINGUNO",NA,"SN","",NA,NA,"","PUEBLO","MAMA","","","",97900,31,"YUCATÁN       ",46,"Mama",1,"Mama","58",32,"","","","Fijo",20.47771599,-89.37233724,"2019-11"
"7960",4556380,"31080315222003601000000000U7","COSTURA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","23","CALLE","34","CALLE","32","CALLE","29",0,"SN","",NA,0,"","SECTOR","SAN JUAN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",1,"9971075838","","","Fijo",20.53563357,-89.3368162,"2014-12"
"7961",4571923,"31049315222000031000000000U5","COSTURA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","18","CALLE","17","CALLE","15","CALLE","20",0,"SN","",NA,0,"","PUEBLO","MAYAPAN","","","",97908,31,"YUCATÁN       ",49,"Mayapán",1,"Mayapán","26",20,"","","","Fijo",20.47147169,-89.21239026,"2010-07"
"7962",6988612,"31046315222000201000000000U0","COSTURA DE GUAYABERAS SIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","38","CALLE","29","CALLE","27","CALLE","40",NA,"SN","",NA,NA,"","PUEBLO","MAMA","","","",97900,31,"YUCATÁN       ",46,"Mama",1,"Mama","58",32,"9971408630","","","Fijo",20.47784954,-89.37100588,"2019-11"
"7963",4529946,"31040315222000061000000000U1","COSTURA DE GUAYABERASSIN NOMBRE","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","30","CALLE","43","CALLE","45","CALLE","32",NA,"SN","",NA,NA,"","CIUDAD","IZAMAL","","","",97540,31,"YUCATÁN       ",40,"Izamal",1,"Izamal","355",24,"","","","Fijo",20.92442304,-89.02112658,"2014-12"
"7964",9198170,"31080315222007141000000000U0","COSTURA DE GUAYAVERA","",315222,"Confección en serie de camisas","0 a 5 personas","CALLE","21","CALLE","32","CALLE","34","CALLE","23",0,"SN","",NA,0,"","SECTOR","SAN MARTIN","","","",97680,31,"YUCATÁN       ",80,"Tekit",1,"Tekit","100",8,"9994302512","","","Fijo",20.53717509,-89.33684236,"2019-11"
